System,Teff,err,err.1,[Fe/H],erru,errd,M_A,errup,errdn,R_A,errup.1,errdn.1,loggA,errup.2,errdn.2,rho_A,errup.3,errdn.3,Period,e,errup.4,errdown,a(AU),errup.5,errdown.1,M_b,errup.6,errdn.4,R_b,errup.7,errdn.5,g_b,errup.8,errdn.6,rho_b,errup.9,errdn.7,Teq,err.2,err.3,Discovery_reference,Recent_reference,Rp_Rs,a_Rs,host_star,has_pdcsap,n_sectors,sector_list,pl_name,hostname,tic_id,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_orbeccen,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_imppar,pl_impparerr1,pl_impparerr2,pl_trandep,ttv_flag,st_teff,st_logg,st_rad,discoverymethod,nea_match_type
TOI-905,5570,150,140,0.14,0.22,0.18,0.968,0.061,0.068,0.918,0.038,0.036,4.498,0.025,0.027,1.25,0.11,0.11,3.739,0.024,0.025,0.017,0.0467,0.001,0.0011,0.667,0.042,0.041,1.171,0.053,0.051,-1.0,-1.0,-1,0.388,0.048,0.043,1192.0,39.0,36.0,2020AJ....160..229D,2020AJ....160..229D,1.275599128540305,10.938993197459418,TOI-905,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",TOI-905 b,TOI-905,TIC 261867566,85.68,0.22,-0.26,,,,,,,0.024,2458643.30898,0.0002,-0.0002,2.028,0.0264,-0.036,0.816,0.01,-0.012,1.718,0.0,5570.0,4.498,0.918,Transit,host_single
TOI-4495c,6210,70,70,0.18,0.1,0.1,1.247,0.045,0.045,1.309,0.059,0.059,4.29,0.04,0.040,0.54,0.07,0.07,5.186,0.023,0.043,0.016,0.06323,0.00075,0.00076,0.073,0.014,0.015,0.36,0.021,0.013,-1.0,-1.0,-1,1.43,0.35,0.33,1365.0,33.0,33.0,arXiv:2601.02665,arXiv:2601.02665,0.2750190985485103,10.386917643224058,TOI-4495c,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",TOI-4495 c,TOI-4495,TIC 120826158,86.8,0.33,-0.47,0.02892,0.00046,-0.00042,10.63,0.34,-0.46,0.023,2458687.8395,0.0012,-0.0011,,,,0.595,0.056,-0.046,,1.0,6210.0,4.29,1.309,Transit,planet_name
TOI-4495b,6210,70,70,0.18,0.1,0.1,1.247,0.045,0.045,1.309,0.059,0.059,4.29,0.04,0.040,0.54,0.07,0.07,2.567,0.078,0.02,0.013,0.03957,0.00047,0.00047,0.0242,0.0044,0.0047,0.222,0.012,0.008,-1.0,-1.0,-1,2.04,0.5,0.47,1735.0,60.0,60.0,arXiv:2601.02665,arXiv:2601.02665,0.1695951107715813,6.500242466271959,TOI-4495b,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",TOI-4495 b,TOI-4495,TIC 120826158,87.8,1.4,-1.3,0.01782,0.00034,-0.00034,6.65,0.21,-0.29,0.078,2458685.7738,0.0017,-0.0017,,,,0.26,0.13,-0.15,,1.0,6210.0,4.29,1.309,Transit,planet_name
HD_202772,6272,71,77,0.3,0.06,0.06,1.72,0.064,0.066,2.591,0.078,0.053,3.848,0.03,0.027,0.099,0.011,0.009,3.309,0.038,0.042,0.027,0.05208,0.00064,0.00068,1.017,0.07,0.068,1.545,0.052,0.06,10.6,1.0,0.8,0.259,0.032,0.026,2132.0,28.0,30.0,2019AJ....157...51W,2019AJ....157...51W,0.5962948668467772,4.322218476032124,HD 202772,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",HD 202772 A b,HD 202772 A,TIC 290131778,84.9,0.57,-0.55,0.0655,0.0027,-0.0025,4.384,0.084,-0.091,0.03,2458328.68357,0.00016,-0.00016,5.6731,0.015,-0.015,0.381,0.038,-0.042,0.467,0.0,6442.0,3.93,2.554,Transit,host_single
TOI-4641,6560,300,340,-0.09,0.11,0.18,1.41,0.07,0.06,1.72,0.04,0.04,-1.0,-1.0,-1,-1.0,-1.0,-1.0,22.093,0.0,0.074,0.0,0.173,0.015,0.015,0.0,3.87,0.0,0.73,0.026,0.028,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,2024MNRAS.527.10955,2024MNRAS.527.10955,0.4244186046511627,21.62822152359594,TOI-4641,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",TOI-4641 b,TOI-4641,TIC 436873727,87.9,0.088,-0.084,0.042,0.0009,-0.0009,21.53,0.51,-0.52,0.074,2459510.82759,0.00091,-0.001,5.438,0.07,-0.072,0.78,0.014,-0.015,,0.0,6560.0,4.11,1.72,Transit,host_single
WTS-2,5000,250,250,0.2,0.3,0.2,0.82,0.082,0.082,0.752,0.032,0.032,4.6,0.023,0.023,1.93,0.16,0.16,1.019,0.0,-1.0,-1.0,0.01855,0.00062,0.00062,1.12,0.16,0.16,1.363,0.061,0.061,14.9,2.5,2.5,0.413,0.08,0.080,2000.0,100.0,100.0,2014MNRAS.440.1470B,2014MNRAS.440.1470B,1.8125,5.30431401374256,WTS-2,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",WTS-2 b,WTS-2,TIC 138359318,83.55,0.53,-0.53,0.1863,0.0021,-0.0021,,,,0.0,2454317.81333,0.00065,-0.00065,,,,0.584,0.033,-0.033,,0.0,5000.0,4.6,0.752,Transit,host_single
KELT-20,8652,160,160,-0.29,0.22,0.36,1.76,0.14,0.2,1.561,0.058,0.064,4.292,0.017,0.020,0.4901,0.0043,0.0044,3.474,0.0,-1.0,-1.0,0.0542,0.0014,0.0021,0.0,3.5,0.0,1.735,0.07,0.075,-1.0,-1.0,-1,-1.0,-1.0,-1,2261.0,73.0,73.0,2017AJ....154..194L,2024A+A...683A...1S,1.111467008327995,7.466198573301195,KELT-20,True,7,"[14, 40, 41, 54, 74, 75, 81]",KELT-20 b,KELT-20,TIC 69679391,86.12,0.28,-0.27,0.1144,0.00062,-0.00061,7.42,0.13,-0.13,,2457503.120049,0.00019,-0.00019,3.57552,0.02184,-0.02112,0.503,0.025,-0.028,1.309,0.0,8720.0,4.29,1.565,Transit,host_single
Kepler-088b,5471,50,50,0.2,0.08,0.08,0.956,0.041,0.051,0.88,0.033,0.038,4.528,0.025,0.019,1.7,0.29,0.28,10.954,0.05593,0.00047,0.00031,0.05611,0.00121,0.00052,0.0274,0.0079,0.0079,0.337,0.033,0.035,-1.0,-1.0,-1,0.66,0.32,0.23,-1.0,-1.0,-1.0,2013ApJ...777....3N,2013ApJ...777....3N,0.3829545454545455,13.710735395855393,Kepler-088b,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
Kepler-296c,3740,130,130,-0.08,0.28,0.3,0.498,0.067,0.087,0.48,0.066,0.087,4.774,0.091,0.059,4.5,2.3,1.1,5.842,-1.0,-1.0,-1.0,0.0521,0.0088,0.0086,-1.0,-1.0,-1.0,0.178,0.029,0.029,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,2014ApJ...784...45R,2015ApJ...809....7B,0.3708333333333333,23.339934816624268,Kepler-296c,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-296 c,Kepler-296,TIC 243271945,,,,0.0381,0.0014,-0.0012,23.5,0.9,-1.1,0.33,2454968.9229,0.0013,-0.0013,,,,0.25,0.18,-0.16,,0.0,3740.0,4.774,0.48,Transit,planet_name
Kepler-296b,3740,130,130,-0.08,0.28,0.3,0.498,0.067,0.087,0.48,0.066,0.087,4.774,0.091,0.059,4.5,2.3,1.1,10.864,-1.0,-1.0,-1.0,0.079,0.013,0.013,-1.0,-1.0,-1.0,0.144,0.026,0.024,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,2014ApJ...784...45R,2015ApJ...809....7B,0.3,35.390688109660594,Kepler-296b,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-296 b,Kepler-296,TIC 243271945,,,,0.0308,0.0018,-0.0021,35.5,1.4,-1.7,0.33,2454964.1285,0.003,-0.0039,,,,0.65,0.09,-0.19,,0.0,3740.0,4.774,0.48,Transit,planet_name
HD_110082,6200,100,100,0.08,0.05,0.05,1.21,0.06,0.06,1.19,0.06,0.06,4.2,0.3,0.3,0.7,0.1,0.1,10.183,0.2,0.2,0.1,0.113,0.009,0.013,-1.0,-1.0,-1.0,0.28,0.01,0.01,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,2021AJ....161..171T,2021AJ....161..171T,0.2352941176470588,20.4190077977661,HD 110082,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",HD 110082 b,HD 110082,TIC 383390264,88.2,1.1,-0.7,0.025,0.001,-0.001,20.0,2.0,-2.0,0.2,2458629.909,0.001,-0.001,2.91,0.06,-0.04,0.5,0.2,-0.3,,0.0,6200.0,4.2,1.19,Transit,host_single
Kepler-296d,3740,130,130,-0.08,0.28,0.3,0.498,0.067,0.087,0.48,0.066,0.087,4.774,0.091,0.059,4.5,2.3,1.1,19.85,-1.0,-1.0,-1.0,0.118,0.02,0.020,-1.0,-1.0,-1.0,0.186,0.029,0.029,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,2014ApJ...784...45R,2015ApJ...809....7B,0.3875,52.86204046759431,Kepler-296d,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-296 d,Kepler-296,TIC 243271945,,,,0.0398,0.0014,-0.0012,53.1,2.1,-2.6,0.33,2454966.6496,0.0022,-0.0022,,,,0.26,0.18,-0.16,,0.0,3740.0,4.774,0.48,Transit,planet_name
Kepler-082b,5409,62,62,0.19,0.04,0.04,0.91,0.03,0.03,0.898,0.042,0.018,4.4,0.07,0.08,1.25,0.08,0.16,26.444,0.0033,0.0019,0.0017,0.1683,0.002,0.0020,0.044,0.004,0.004,0.363,0.021,0.009,-1.0,-1.0,-1,0.74,0.08,0.12,569.0,-1.0,-1.0,2013ApJS..208...22X,2019A+A...628A.108F,0.4042316258351893,40.30054619620002,Kepler-082b,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-82 b,Kepler-82,TIC 63372898,89.052,0.049,-0.096,0.04159,0.00049,-0.00045,,,,0.0033,,,,,,,,,,,1.0,,,0.898,Transit,planet_name
Kepler-082c,5409,62,62,0.19,0.04,0.04,0.91,0.03,0.03,0.898,0.042,0.018,4.4,0.07,0.08,1.25,0.08,0.16,51.532,0.007,0.0016,0.0018,0.2626,0.0032,0.0032,0.066,0.003,0.003,0.476,0.029,0.012,-1.0,-1.0,-1,0.372,0.053,0.063,456.0,-1.0,-1.0,2013ApJS..208...22X,2019A+A...628A.108F,0.5300668151447661,62.88130380940062,Kepler-082c,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-82 c,Kepler-82,TIC 63372898,90.15,0.18,-0.22,0.05453,0.00068,-0.00053,,,,0.007,,,,,,,,,,,1.0,,,0.898,Transit,planet_name
Kepler-093b,5669,75,75,-0.18,0.1,0.1,0.919,0.011,0.011,0.911,0.033,0.033,4.47,0.004,0.004,1.171,0.004,0.004,4.727,0.0,0.31,0.0,0.053,0.002,0.002,0.0126,0.0021,0.0021,0.1319,0.0017,0.0017,18.2,3.2,2.7,5.19,0.89,0.89,1037.0,13.0,13.0,2014ApJS..210...20M,2015ApJ...800..135D,0.1447859495060373,12.510096090118878,Kepler-093b,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-93 b,Kepler-93,TIC 137151335,89.183,0.044,-0.044,,,,,,,0.0,2454944.29227,0.00013,-0.00013,,,,,,,,0.0,5669.0,,0.919,Transit,planet_name
LHS_3844,3036,77,77,-1.0,-1.0,-1.0,0.151,0.014,0.014,0.189,0.006,0.006,5.06,0.01,0.01,-1.0,-1.0,-1.0,0.463,-1.0,-1.0,-1.0,0.00623,0.00015,0.00015,-1.0,-1.0,-1.0,0.118,0.002,0.002,-1.0,-1.0,-1,-1.0,-1.0,-1,805.0,20.0,20.0,2019ApJ...871L..24V,2019ApJ...871L..24V,0.6243386243386243,7.088092808460857,LHS 3844,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",LHS 3844 b,LHS 3844,TIC 410153553,88.9,0.74,-0.65,0.06262,0.00066,-0.00073,7.122,0.07,-0.078,0.0,2460178.83309,0.0001,-0.00011,0.5242,0.0043,-0.0038,0.137,0.078,-0.092,,0.0,3080.0,5.07,0.189,Transit,host_single
Kepler-021,6305,50,50,-0.03,0.1,0.1,1.408,0.021,0.03,1.902,0.018,0.012,4.026,0.004,0.004,0.203,0.003,0.004,2.786,0.13,0.09,0.09,0.04285,0.00075,0.00068,0.021,0.0044,0.0044,0.1472,0.0018,0.0018,-1.0,-1.0,-1,4.8,1.6,1.6,2025.0,20.0,20.0,2012ApJ...746..123H,2024AJ....168..149B,0.0773922187171398,4.844438718999981,Kepler-021,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-21 b,Kepler-21,TIC 121214185,83.2,0.28,-0.26,,,,,,,0.0,2455093.83716,0.00085,-0.00085,,,,,,,,0.0,6305.0,,1.902,Transit,host_single
NGTS-01,3916,71,63,0.0,-1.0,-1.0,0.617,0.023,0.062,0.573,0.077,0.077,4.71,0.23,0.23,3.1,1.7,1.0,2.647,0.016,0.023,0.016,0.0326,0.0047,0.0045,0.812,0.066,0.075,1.33,0.61,0.33,-1.0,-1.0,-1,0.32,0.44,0.21,790.0,20.0,20.0,2018MNRAS.475.4467B,2018MNRAS.475.4467B,2.321116928446772,12.233933937304638,NGTS-01,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",NGTS-1 b,NGTS-1,TIC 192826603,85.27,0.61,-0.73,0.239,0.1,-0.054,12.2,0.7,-0.7,0.016,2457720.6593965,0.00062,-0.00062,1.23,0.04,-0.04,0.9948,0.13,-0.088,,0.0,3916.0,4.71,0.573,Transit,host_single
Kepler-1514c,6145,99,80,0.119,0.08,0.075,1.196,0.065,0.063,1.289,0.027,0.026,4.295,0.019,0.019,0.558,0.029,0.028,10.514,0.32,0.35,0.19,0.0997,0.0018,0.0018,-1.0,-1.0,-1.0,0.1049,0.0051,0.0039,-1.0,-1.0,-1,-1.0,-1.0,-1,1066.0,16.0,15.0,2016ApJ...822...86M,2021AJ....161..103D,0.0813809154383242,16.63203513837552,Kepler-1514c,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-1514 c,Kepler-1514,TIC 137685450,87.98,1.2,-0.4,0.00836,0.00037,-0.00026,16.63,0.29,-0.29,0.32,2454957.0546,0.0034,-0.0036,3.7608,0.084,-0.0816,0.47,0.22,-0.31,0.00699,0.0,6145.0,4.295,1.289,Transit,planet_name
HATS-34,5456,19,19,0.174,0.074,0.029,0.952,0.04,0.02,0.9381,0.008,0.008,4.474,0.018,0.018,1.158,0.055,0.055,2.106,0.0,0.108,0.0,0.03165,0.00043,0.00022,0.951,0.05,0.05,1.282,0.064,0.064,14.3,2.2,1.4,0.421,0.087,0.054,1431.0,10.0,10.0,2016AJ....152..161D,2021MNRAS.501.5393L,1.3665920477561029,7.25483820328949,HATS-34,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",HATS-34 b,HATS-34,TIC 355703913,82.28,0.43,-0.59,0.15,0.014,-0.014,6.96,0.34,-0.34,0.108,2456634.85732,0.00075,-0.00075,1.5552,0.0696,-0.0696,0.937,0.022,-0.034,,0.0,5380.0,4.435,0.98,Transit,host_single
K2-093d,6371,65,65,0.046,0.044,0.044,1.245,0.037,0.043,1.306,0.01,0.01,4.32,0.02,0.02,0.557,0.016,0.016,278.36,0.004,0.009,0.003,0.22,0.03,0.06,0.038,0.009,0.009,0.821,0.009,0.009,-1.0,-1.0,-1,0.07,0.02,0.02,294.0,3.0,1.0,2016ApJ...827L..10V,arXiv:1911.07355,0.6286370597243491,36.22285328067303,K2-093d,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
TOI-1736,5670,110,110,0.13,0.09,0.09,1.06,0.08,0.08,1.38,0.07,0.07,-1.0,-1.0,-1,-1.0,-1.0,-1.0,7.073,0.0,0.16,0.0,0.074,0.002,0.002,0.0374,0.005,0.005,0.272,0.017,0.017,-1.0,-1.0,-1,1.7,0.4,0.4,1186.0,41.0,41.0,2023AJ....166..153A,2023AJ....166..153A,0.1971014492753623,11.53070300545904,TOI-1736,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
Kepler-431b,6004,75,75,0.07,0.1,0.1,1.092,0.191,0.109,1.071,0.059,0.037,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6.803,-1.0,-1.0,-1.0,0.0719,-1.0,-1,-1.0,-1.0,-1.0,0.068,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,1032.0,-1.0,-1.0,2015AJ....149...55E,2015AJ....149...55E,0.0634920634920635,14.435857036965414,Kepler-431b,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-431 b,Kepler-431,TIC 123231081,,,,0.0064,,,,,,,,,,,,,,,,,0.0,6004.0,4.4,1.092,Transit,planet_name
Kepler-278b,4965,54,54,0.22,0.04,0.04,1.227,0.061,0.061,2.861,0.06,0.066,3.58,0.1,0.10,0.052,0.004,0.004,30.161,0.696,0.017,0.026,0.202,0.005,0.005,0.18,0.12,0.04,0.353,0.007,0.007,-1.0,-1.0,-1,3.8,2.4,0.88,586.0,19.0,19.0,2014ApJ...784...45R,2020A+A...634A..29J,0.1233834323663054,15.182268389439344,Kepler-278b,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-278 b,Kepler-278,TIC 122225232,85.11,0.72,-0.52,0.01266,0.00023,-0.00027,15.152,0.067,-0.067,0.696,2455695.3727,0.0036,-0.0095,,,,0.544,0.066,-0.085,,1.0,4965.0,3.58,2.861,Transit,planet_name
Kepler-278c,4965,54,54,0.22,0.04,0.04,1.227,0.061,0.061,2.861,0.06,0.066,3.58,0.1,0.10,0.052,0.004,0.004,51.079,0.616,0.015,0.023,0.287,0.007,0.007,0.11,0.03,0.07,0.292,0.006,0.006,-1.0,-1.0,-1,4.1,1.1,2.4,492.0,16.0,16.0,2014ApJ...784...45R,2020A+A...634A..29J,0.1020622160083886,21.57084667212421,Kepler-278c,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-278 c,Kepler-278,TIC 122225232,88.58,1.2,-0.51,0.01046,0.00025,-0.00025,21.541,0.096,-0.096,0.616,2455700.4118,0.0052,-0.0052,,,,0.27,0.11,-0.23,,1.0,4965.0,3.58,2.861,Transit,planet_name
Kepler-431c,6004,75,75,0.07,0.1,0.1,1.092,0.191,0.109,1.071,0.059,0.037,-1.0,-1.0,-1,-1.0,-1.0,-1.0,8.703,-1.0,-1.0,-1.0,0.0857,-1.0,-1,-1.0,-1.0,-1.0,0.06,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,951.0,-1.0,-1.0,2015AJ....149...55E,2015AJ....149...55E,0.0560224089635854,17.206577859081168,Kepler-431c,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-431 c,Kepler-431,TIC 123231081,,,,0.0056,,,,,,,,,,,,,,,,,0.0,6004.0,4.4,1.092,Transit,planet_name
Kepler-431d,6004,75,75,0.07,0.1,0.1,1.092,0.191,0.109,1.071,0.059,0.037,-1.0,-1.0,-1,-1.0,-1.0,-1.0,11.922,-1.0,-1.0,-1.0,0.1045,-1.0,-1,-1.0,-1.0,-1.0,0.099,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,856.0,-1.0,-1.0,2015AJ....149...55E,2015AJ....149...55E,0.0924369747899159,20.98118303703596,Kepler-431d,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-431 d,Kepler-431,TIC 123231081,,,,0.0093,,,,,,,,,,,,,,,,,0.0,6004.0,4.4,1.092,Transit,planet_name
Kepler-435,6090,110,110,-0.17,0.1,0.1,1.538,0.088,0.088,3.21,0.3,0.3,3.613,0.047,0.070,0.047,0.011,0.011,8.6,0.114,0.077,0.077,0.0948,0.0018,0.0018,0.84,0.15,0.15,1.99,0.18,0.18,5.3,1.5,1.2,0.099,0.028,0.028,1729.0,70.0,70.0,2015A+A...575A..71A,2015A+A...575A..71A,0.6199376947040498,6.350478614069939,Kepler-435,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-435 b,Kepler-435,TIC 63211674,85.51,0.52,-0.52,0.06384,0.0002,-0.0002,6.35,0.51,-0.51,0.114,2455010.64241,0.0004,-0.0004,9.003,0.059,-0.036,0.448,0.024,-0.024,,0.0,6161.0,3.613,3.21,Transit,host_single
K2-093c,6371,65,65,0.046,0.044,0.044,1.245,0.037,0.043,1.306,0.01,0.01,4.32,0.02,0.02,0.557,0.016,0.016,31.698,0.0678,0.0078,0.0097,0.2093,0.0022,0.0022,0.0205,0.0042,0.0013,0.2235,0.0051,0.005,-1.0,-1.0,-1,0.9,0.23,0.23,766.0,8.0,8.0,2016ApJ...827L..10V,2025A+A...702A.211L,0.1711332312404287,34.46110541656757,K2-093c,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
K2-093b,6371,65,65,0.046,0.044,0.044,1.245,0.037,0.043,1.306,0.01,0.01,4.32,0.02,0.02,0.557,0.016,0.016,15.571,0.0213,0.0022,0.0099,0.1303,0.0013,0.0013,0.0285,0.0044,0.0016,0.2158,0.0024,0.0024,-1.0,-1.0,-1,1.64,0.21,0.21,971.0,11.0,11.0,2016ApJ...827L..10V,2025A+A...702A.211L,0.1652373660030627,21.45380810214408,K2-093b,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
Kepler-056c,4840,97,97,0.2,0.16,0.16,1.32,0.13,0.13,4.23,0.15,0.15,3.31,0.01,0.01,0.0174,0.0004,0.0004,21.402,-1.0,-1.0,-1.0,0.1652,0.0059,0.0059,0.569,0.066,0.06,0.874,0.041,0.041,19.0,1.9,1.8,0.799,0.106,0.098,-1.0,-1.0,-1.0,2013MNRAS.428.1077S,2013Sci...342..331H,0.2066193853427895,8.397941180667466,Kepler-056c,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-56 c,Kepler-56,TIC 138430034,,,,,,,,,,,2454978.656,0.0057,-0.0055,,,,,,,,1.0,4840.0,3.31,4.23,Transit,planet_name
Kepler-040,6510,100,100,0.1,0.1,0.1,1.46,0.25,0.25,2.48,0.19,0.19,3.812,0.05,0.050,0.096,0.014,0.014,6.873,0.0,-1.0,-1.0,0.0802,0.0045,0.0045,2.16,0.43,0.43,1.44,0.12,0.12,25.7,5.0,5.0,0.67,0.17,0.17,1744.0,51.0,51.0,2011A+A...528A..63S,2012MNRAS.426.1291S,0.5806451612903225,6.953858357847562,Kepler-040,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-40 b,Kepler-40,TIC 272840455,89.7,0.3,-0.1,0.0565,0.0004,-0.0004,8.11,0.06,-0.06,0.0,2455005.5198,0.0024,-0.0024,6.86,0.06,-0.06,0.045,0.011,-0.037,,0.0,6510.0,3.94,2.13,Transit,host_single
Kepler-056b,4840,97,97,0.2,0.16,0.16,1.32,0.13,0.13,4.23,0.15,0.15,3.31,0.01,0.01,0.0174,0.0004,0.0004,10.502,-1.0,-1.0,-1.0,0.1028,0.0037,0.0037,0.069,0.012,0.011,0.581,0.025,0.025,5.4,0.84,0.78,0.333,0.06,0.054,-1.0,-1.0,-1.0,2013MNRAS.428.1077S,2013Sci...342..331H,0.1373522458628841,5.225837490149004,Kepler-056b,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-56 b,Kepler-56,TIC 138430034,,,,,,,,,,,2454978.2556,0.0056,-0.0057,,,,,,,,1.0,4840.0,3.31,4.23,Transit,planet_name
Kepler-425,5170,70,70,0.24,0.11,0.11,0.93,0.05,0.05,0.86,0.02,0.02,4.535,0.01,0.010,1.026,0.021,0.021,3.797,0.0,0.33,0.0,0.0464,0.0008,0.0008,0.25,0.08,0.08,0.978,0.022,0.022,-1.0,-1.0,-1,0.2,0.05,0.05,1070.0,15.0,15.0,2014A+A...572A..93H,2014A+A...572A..93H,1.1372093023255814,11.601728077397128,Kepler-425,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-425 b,Kepler-425,TIC 122441491,87.02,0.08,-0.08,0.1168,0.0008,-0.0008,11.6,0.08,-0.08,0.33,2454966.508785,3.9e-05,-3.9e-05,2.353,0.006,-0.006,0.602,0.012,-0.012,,0.0,5170.0,4.535,0.86,Transit,host_single
HD_017156,6046,76,72,0.208,0.058,0.058,1.285,0.064,0.082,1.517,0.038,0.036,4.207,0.018,0.018,0.366,0.028,0.025,21.216,0.6772,0.0045,0.0044,0.1632,0.0027,0.0027,3.26,0.11,0.11,1.094,0.031,0.03,67.5,3.8,3.6,2.32,0.2,0.17,888.0,12.0,11.0,2007A+A...476L..13B,2023AJ....165..252K,0.7211601845748188,23.13330727500457,HD 017156,True,8,"[18, 19, 25, 52, 59, 73, 79, 86]",HD 17156 b,HD 17156,TIC 302773669,86.51,0.37,-0.34,0.07412,0.00039,-0.0004,23.11,0.56,-0.53,0.6772,2458809.07037,0.00021,-0.00021,3.1505,0.016,-0.015,0.484,0.035,-0.041,0.5493,0.0,6046.0,4.184,1.517,Radial Velocity,host_single
Kepler-074,6000,100,100,0.42,0.11,0.11,1.18,0.04,0.04,1.12,0.04,0.04,4.44,0.01,0.01,0.92,0.04,0.03,7.341,0.0,-1.0,-1.0,0.0781,0.0007,0.0007,0.63,0.12,0.12,0.96,0.02,0.02,27.0,4.4,3.5,0.66,0.14,0.14,1078.0,19.0,19.0,2013A+A...554A.114H,2015A+A...575A..85B,0.857142857142857,14.994644166534318,Kepler-074,True,8,"[0, 1, 2, 3, 4, 5, 6, 7]",Kepler-74 b,Kepler-74,TIC 137903329,87.46,0.07,-0.07,0.0912,0.0009,-0.0009,15.47,0.18,-0.18,0.0,2455187.56737,0.00014,-0.00014,3.082,0.011,-0.011,0.685,0.011,-0.011,,0.0,6000.0,4.44,1.12,Transit,host_single
TOI-4153,6860,150,180,0.32,0.1,0.13,1.572,0.064,0.071,1.605,0.048,0.046,4.224,0.024,0.029,0.381,0.031,0.033,4.617,0.039,0.047,0.028,0.06311,0.00084,0.00096,1.15,0.18,0.18,1.438,0.045,0.042,14.7,2.3,2.3,0.36,0.066,0.064,1669.0,29.0,39.0,2024AJ....168...32S,2024AJ....168...32S,0.8959501557632399,8.455246947973711,TOI-4153,True,8,"[53, 58, 59, 60, 73, 78, 79, 85]",TOI-4153 b,TOI-4153,TIC 470171739,88.75,0.76,-0.6,0.0921,0.00039,-0.00033,8.46,0.22,-0.25,0.039,2459557.05746,0.00015,-0.00015,4.5122,0.0178,-0.0144,0.184,0.091,-0.11,0.9323,0.0,6860.0,4.224,1.605,Transit,host_single
